ID,official_name,party,region,institution,office,user_id,twitter_name,twitter_handle,from,until,year_of_birth,abgeordnetenwatch_id,gender,wikidata_id
813,Deutsche Kommunistische Partei DKP,Deutsche Kommunistische Partei DKP,Federal,Party,Speaker,1258319128349347841,Deutsche Kommunistische Partei (DKP),partei_dkp,NA,NA,NA,NA,NA,Q148861
807,PdF,PdF,Federal,Party,Speaker,1236311969952681989,PdF - Fortschritt für Deutschland,pdf_bund,NA,NA,NA,NA,NA,Q108622345
704,Volt Deutschland,Volt Deutschland,Federal,Party,Speaker,1009006866020683776,Volt Deutschland,VoltDeutschland,NA,NA,NA,NA,NA,Q106205950
1582,Die Grauen,Die Grauen,Federal,Party,Speaker,906546627812511744,Die Grauen,die_grauen,NA,NA,NA,NA,NA,Q34065989
1550,MLPD,MLPD,Federal,Party,Speaker,867986267392270336,MLPD,mlpdde,NA,NA,NA,NA,NA,Q499632
1545,Die Urbane. Eine HipHop Partei,Die Urbane,Federal,Party,Speaker,865544309658890240,Die Urbane. Eine HipHop Partei,DieUrbane,NA,NA,NA,NA,NA,Q39528824
1500,Demokratie in Bewegung,Demokratie in Bewegung,Federal,Party,Speaker,821830743362011138,Demokratie in Bewegung,brauchtbewegung,NA,NA,NA,NA,NA,Q31841142
1484,Partei für Gesundheitsforschung,Partei für Gesundheitsforschung,Federal,Party,Speaker,807157051910717440,Partei für Gesundheitsforschung,mehrForschung,NA,NA,NA,NA,NA,Q26271103
1453,bergpartei,bergpartei,Federal,Party,Speaker,753362509915164672,bergpartei,bergpartei,NA,NA,NA,NA,NA,Q820091
1446,V-Partei³,V-Partei³,Federal,Party,Speaker,745238959349993472,V-Partei³,_VPartei_,NA,NA,NA,NA,NA,Q31839237
1346,Graue Panther,Graue Panther,Federal,Party,Speaker,4849583201,Graue Panther,Graue_Panther_,NA,NA,NA,NA,NA,Q462353
1217,Liberal-Konservative Reformer,Liberal-Konservative Reformer,Federal,Party,Speaker,3383137925,LKR,LKR_Partei_Bund,NA,NA,NA,NA,NA,Q20681849
1208,Tierschutzallianz,Tierschutzallianz,Federal,Party,Speaker,3325013513,Tierschutzallianz,Allianz_MTN,NA,NA,NA,NA,NA,Q23951319
1182,Bündnis C,Bündnis C,Federal,Party,Speaker,3131209413,Bündnis C,buendnisc,NA,NA,NA,NA,NA,Q19836118
518,BVB Freie Wähler,Freie Wähler,Brandenburg,Party,Speaker,3052255354,BVB / Freie Wähler,BVBFW,NA,NA,NA,NA,NA,Q108583293
1158,Jürgen Todenhöfer,Team Todenhöfer,Federal,Party,Speaker,2934079226,Jürgen Todenhöfer,J_Todenhoefer,NA,NA,NA,NA,NA,Q88267
1076,Partei der Humanisten,Partei der Humanisten,Federal,Party,Speaker,2367527478,Partei der Humanisten,DieHumanisten,NA,NA,NA,NA,NA,Q39528463
1056,MENSCHLICHE WELT,MENSCHLICHE WELT,Federal,Party,Speaker,2238168199,MENSCHLICHE WELT,menschlichewelt,NA,NA,NA,NA,NA,Q26271094
948,Tierschutzpartei,Tierschutzpartei,Federal,Party,Speaker,1640269597,Tierschutzpartei,Tierschutzparte,NA,NA,NA,NA,NA,Q492561
924,FREIE WÄHLER,Freie Wähler,Federal,Party,Speaker,1536245851,FREIE WÄHLER,FREIEWAEHLER_BV,NA,NA,NA,NA,NA,Q327389
1405,Südschleswigscher Wählerverband Presse,SSW,Federal,Party,Speaker,628775217,SSWpresse,SSWpresse,NA,NA,NA,NA,NA,Q161545
1043,Dt. Konservative,Dt. Konservative,Federal,Party,Speaker,216276382,Dt. Konservative,deukonservative,NA,NA,NA,NA,NA,Q1028862
1554,Liberale Demokraten,Liberale Demokraten,Federal,Party,Speaker,86928808,Liberale Demokraten,sozialliberale,NA,NA,NA,NA,NA,Q1553322
1233,NPD-Bundesverband,NPD-Bundesverband,Federal,Party,Speaker,35562287,NPD-Bundesverband,npdde,NA,NA,NA,NA,NA,Q156019
858,Kevin Leiser,SPD,Federal,Federal Parliament,Parliamentarian,1365771819861557251,Kevin Leiser,KLHohenlohe,2021-10-26,NA,1993,175457,male,Q108756973
1518,Katharina Willkomm,FDP,Federal,Federal Parliament,Parliamentarian,833686206642786304,Katharina Kloke,KatharinaKloke,2017-10-24,2021-10-26,1987,146323,female,Q40974956
1285,Gerhard Schick,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,4110374301,Gerhard Schick,SchickGerhard,2017-10-24,2018-12-31,1972,79025,male,Q104706
1124,Stefan Ruppert,FDP,Federal,Federal Parliament,Parliamentarian,2710786593,Stefan Ruppert,ruppert_stefan,2017-10-24,2020-04-01,1971,119881,male,Q2337465
1058,Andreas Kappler,Bündnis 90/Die Grünen,Federal,Party,Speaker,2267701010,Andreas Kappler,GruenKappler,2017-10-24,2021-01-01,1979,NA,male,NA
1522,Rita Hagl-Kehl,SPD,Federal,Federal Parliament,Parliamentarian,836553428042141697,Rita Hagl-Kehl,RitaHaglKehl,2017-10-24,NA,1970,79331,female,Q15813119
1454,Ulla Ihnen,FDP,Federal,Federal Parliament,Parliamentarian,757224186,ulla ihnen,uihnen,2017-10-24,2021-10-26,1956,146298,female,Q35975111
1385,Sigmar Gabriel,SPD,Federal,Federal Parliament,Parliamentarian,569832889,Sigmar Gabriel,sigmargabriel,2017-10-24,2019-11-03,1959,79361,male,Q160902
1289,Kerstin Andreae,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,41548943,Kerstin Andreae,KerstinAndreae,2017-10-24,2019-10-31,1968,79470,female,Q95185
1241,Burkhard Lischka,SPD,Federal,Federal Parliament,Parliamentarian,36665085,Burkhard Lischka,LischkaB,2017-10-24,2019-10-14,1965,79186,male,Q1016467
1239,Martin Burkert,SPD,Federal,Federal Parliament,Parliamentarian,36329898,Martin Burkert,BurkertMartin,2017-10-24,2021-10-26,1964,79424,male,Q121770
1235,Eva Högl,SPD,Federal,Federal Parliament,Parliamentarian,35846585,Dr. Eva Högl,EvaHoegl,2017-10-24,2020-04-29,1969,79284,female,Q1379228
1030,Ulrich Kelber,SPD,Federal,Federal Parliament,Parliamentarian,20877217,Ulrich Kelber,UlrichKelber,2017-10-24,2019-01-06,1968,79256,male,Q2476158
987,Jimmy Schulz,FDP,Federal,Federal Parliament,Parliamentarian,18000943,jimmyschulz,jimmyschulz,2017-10-24,2019-11-25,1968,120125,male,Q1226300
889,Frank Bsirske,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1419751204465356805,Frank Bsirske,FBsirske,2021-10-26,NA,1952,175563,male,Q90773
888,Henning Otte,CDU,Federal,Federal Parliament,Parliamentarian,1416388709264633858,Henning Otte,HenningOtteMdB,2017-10-24,2021-10-26,1968,79100,male,Q98819
887,Takis Mehmet Ali,SPD,Federal,Federal Parliament,Parliamentarian,1413536612068245507,Takis Mehmet Ali,TakisMehmetAli,2021-10-26,NA,1991,175500,male,Q108757224
883,Tina Winklmann,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1409889740665540620,Tina Winklmann,TinaWinklmann,2021-10-26,NA,1980,146013,female,Q108760551
876,Anja Reinalter,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1398922666069872641,Anja Reinalter,AnjaReinalter,2021-10-26,NA,1970,146043,female,Q108705707
875,Luiza Licina-Bode,SPD,Federal,Federal Parliament,Parliamentarian,1398240466395611142,Luiza Licina-Bode,BodeLuiza,2021-10-26,NA,1972,175461,female,Q108756989
871,Joachim Wundrak,AfD,Federal,Federal Parliament,Parliamentarian,1389980178038808581,"Joachim Wundrak, MdB, AfD",JoachimWundrak,2021-10-26,NA,1955,175931,male,Q1690600
870,Elisabeth Winkelmeier-Becker,CDU,Federal,Federal Parliament,Parliamentarian,1386075729780162569,Elisabeth Winkelmeier-Becker,ElisabethWinke4,2017-10-24,NA,1962,78916,female,Q1279621
867,Zanda Martens,SPD,Federal,Federal Parliament,Parliamentarian,1383821163151851532,Zanda Martens,ZandaMartens,2021-10-26,NA,1984,175516,female,Q108757110
866,Ingo Schäfer,SPD,Federal,Federal Parliament,Parliamentarian,1380107899092017159,Ingo Schäfer,ingoschaeferspd,2021-10-26,NA,1965,147327,male,Q108746963
863,Bernhard Herrmann,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1372871859025408002,Bernhard Herrmann,BHerrmann_,2021-10-26,NA,1966,175541,male,Q108756599
862,Ariane Fäscher,SPD,Federal,Federal Parliament,Parliamentarian,1371580189000486919,Ariane Fäscher,ArianeFaescher,2021-10-26,NA,1968,176737,female,Q108755876
856,Carsten Körber,CDU,Federal,Federal Parliament,Parliamentarian,1362372381814231041,Carsten Körber - MdB,CarstenKoerber,2017-10-24,NA,1979,79238,male,Q15793659
855,Simona Koß,SPD,Federal,Federal Parliament,Parliamentarian,1359549652199170050,"Simona Koß, MdB",SimonaMdB,2021-10-26,NA,1961,31119,female,Q18222569
501,Simona Koß,SPD,Brandenburg,State Parliament,Parliamentarian,1359549652199170050,"Simona Koß, MdB",SimonaMdB,2021-09-01,2021-10-26,1961,31119,female,Q18222569
853,Markus Reichel,CDU,Federal,Federal Parliament,Parliamentarian,1354788176150278146,Dr. Markus Reichel,MarkusReichelDD,2021-10-26,NA,1968,175869,male,Q108709302
852,Jörg Nürnberger,SPD,Federal,Federal Parliament,Parliamentarian,1354090527898148865,Jörg Nürnberger,joergnurnberger,2021-10-26,NA,1967,146847,male,Q108757750
851,Susanne Hierl,CSU,Federal,Federal Parliament,Parliamentarian,1352742562260529154,Susanne Hierl,HierlSusanne,2021-10-26,NA,1973,142212,female,Q108756657
850,Andreas Philippi,SPD,Federal,Federal Parliament,Parliamentarian,1352627969664151553,Dr. Andreas Philippi,PhilippiSpd,2021-10-26,NA,1965,175517,male,Q106395169
849,Jens Peick,SPD,Federal,Federal Parliament,Parliamentarian,1348612290250207234,Jens Peick,JensPeick,2021-10-26,NA,1981,175443,male,Q108757839
846,Henning Rehbaum,CDU,Federal,Federal Parliament,Parliamentarian,1338567611781623810,Henning Rehbaum MdB,HenningRehbaum,2021-10-26,NA,1973,130301,male,Q1605544
2055,Henning Rehbaum,CDU,North Rhine-Westphalia,State Parliament,Parliamentarian,1338567611781623810,Henning Rehbaum MdB,HenningRehbaum,2017-06-01,2021-11-03,1973,130301,male,Q1605544
844,Silvia Breher,CDU,Federal,Federal Parliament,Parliamentarian,1337056810566553607,Silvia Breher,BreherSilvia,2017-10-24,NA,1973,145863,female,Q40998761
843,Martina Englhardt-Kopf,CSU,Federal,Federal Parliament,Parliamentarian,1335676869061062662,Martina Englhardt-Kopf,EnglhardtKopf,2021-10-26,NA,1981,175872,female,Q108755811
842,Nadine Heselhaus,SPD,Federal,Federal Parliament,Parliamentarian,1335619744909627394,🟥 Nadine Heselhaus,NHeselhaus,2021-10-26,NA,1978,175476,female,Q108756628
840,Bernhard Daldrup,SPD,Federal,Federal Parliament,Parliamentarian,1329019163126476800,Bernhard Daldrup,BernhardDaldrup,2017-10-24,NA,1956,79421,male,Q15273689
839,Hannes Gnauck,AfD,Federal,Federal Parliament,Parliamentarian,1325859656015679493,Hannes Gnauck MdB,Hannes_Gnauck,2021-10-26,NA,1991,175923,male,Q108738181
835,Carsten Müller,CDU,Federal,Federal Parliament,Parliamentarian,1322811129635213313,Carsten Müller MdB,MdbMuller,2017-10-24,NA,1970,79116,male,Q111620
833,Bengt Bergt,SPD,Federal,Federal Parliament,Parliamentarian,1319941408422318081,"BengtBergt, MdB",BengtBergt,2021-10-26,NA,1982,175405,male,Q108752434
832,Norbert Altenkamp,CDU,Federal,Federal Parliament,Parliamentarian,1319570576957149184,Norbert Altenkamp,"NAltenkamp",2017-10-24,NA,1972,145885,male,Q1996643
831,Armand Zorn,SPD,Federal,Federal Parliament,Parliamentarian,1313187376378908675,Armand Zorn,ArmandZorn,2021-10-26,NA,1988,175403,male,Q108708654
830,Alois Rainer,CSU,Federal,Federal Parliament,Parliamentarian,1310491780618555396,Alois Rainer MdB,AloisRainer,2017-10-24,NA,1965,79067,male,Q15434505
829,Stefan Seidler,SSW,Federal,Federal Parliament,Parliamentarian,1309754734040035330,Stefan Seidler,stefan_seidler,2021-10-26,NA,1979,176316,male,Q108704318
828,Marianne Schieder,SPD,Federal,Federal Parliament,Parliamentarian,1306503986791448576,Marianne Schieder,m_schieder,2017-10-24,NA,1962,79026,female,Q1896891
815,Rainer Semet,FDP,Federal,Federal Parliament,Parliamentarian,1263786763371380737,Rainer Semet,RainerSemet,2021-10-26,NA,1957,175793,male,Q108758123
812,Jessica Rosenthal,SPD,Federal,Federal Parliament,Parliamentarian,1250663306286817282,Jessica Rosenthal,jessi_rosenthal,2021-10-26,NA,1992,175445,female,Q102442505
810,Zoe Mayer,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1248662696318418950,Zoe Mayer,zoe_gruene,2021-10-26,NA,1995,175679,female,Q108702196
809,Ulrike Harzer,FDP,Federal,Federal Parliament,Parliamentarian,1238937177003888646,Ulrike Harzer MdB (FDP),HarzerUlrike,2021-10-26,NA,1968,175820,female,Q108756331
808,Sarah Lahrkamp,SPD,Federal,Federal Parliament,Parliamentarian,1238059203526307842,Sarah Lahrkamp,SLahrkamp,2021-10-26,NA,1981,175490,female,Q108705703
801,Reem Alabali-Radovan,SPD,Federal,Federal Parliament,Parliamentarian,1217456777643659269,Reem Alabali-Radovan,ReemAlabali,2021-10-26,NA,1990,175486,female,Q108731156
798,Armin Schwarz,CDU,Federal,Federal Parliament,Parliamentarian,1204127231796285441,Armin Schwarz,ArminSchwarz,2021-10-26,NA,1968,135159,male,Q688234
1799,Armin Schwarz,CDU,Hesse,State Parliament,Parliamentarian,1204127231796285441,Armin Schwarz,ArminSchwarz,2019-01-18,2021-10-26,1968,135159,male,Q688234
795,Bettina Lugk,SPD,Federal,Federal Parliament,Parliamentarian,1193991990196785157,Bettina Lugk,BettinaLugk,2021-10-26,NA,1982,175406,female,Q108708650
793,Alexander Hoffmann,CSU,Federal,Federal Parliament,Parliamentarian,1193816843519172608,Alexander Hoffmann,Hoffmann_MdB,2017-10-24,NA,1975,79295,male,Q15782242
789,Dietrich Monstadt,CDU,Federal,Federal Parliament,Parliamentarian,1180102389275205632,Dietrich Monstadt,MdBMonstadt,2017-10-24,NA,1957,79123,male,Q1223955
788,Anna Lührmann,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1179715307440619522,Anna Lührmann,AnnaLuehrmann,2021-10-26,NA,1983,118131,female,Q85933
784,Kathrin Michel,SPD,Federal,Federal Parliament,Parliamentarian,1166055765402144771,Kathrin Michel,Kthrn_Mchl_SPD,2021-10-26,NA,1963,168396,female,Q108757253
782,Kassem Taher Saleh,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1162268562481750022,Kassem Taher Saleh,kassem_ts,2021-10-26,NA,1993,175594,male,Q108726839
781,Gunther Krichbaum,CDU,Federal,Federal Parliament,Parliamentarian,1161098384020824069,Gunther Krichbaum,GuntherKrichba3,2017-10-24,NA,1964,79226,male,Q98115
777,Ingo Gädechens,CDU,Federal,Federal Parliament,Parliamentarian,1157298670745899014,Ingo Gädechens,gadechens,2017-10-24,NA,1960,79362,male,Q1663123
758,Siemtje Möller,SPD,Federal,Federal Parliament,Parliamentarian,1115940238801743872,Siemtje Möller MdB,SiemtjeMdB,2017-10-24,NA,1983,146780,female,Q40998750
749,Johannes Fechner,SPD,Federal,Federal Parliament,Parliamentarian,1105754727101485058,Johannes Fechner,FechnerJohannes,2017-10-24,NA,1972,79390,male,Q15434300
748,Mike Moncsek,AfD,Federal,Federal Parliament,Parliamentarian,1104304242754494465,Mike Moncsek,Mike_Moncsek,2021-10-26,NA,1964,165157,male,Q108757338
741,Hanna Steinmüller,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1091742295572000769,Hanna Steinmüller,HanSteinmueller,2021-10-26,NA,1993,164996,female,Q108705697
740,Swantje Michaelsen,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1086178318230188033,Swantje Michaelsen,SwantjeMichael1,2021-10-26,NA,1979,145921,female,Q107303327
726,Anne-Monika Spallek,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1066418537969999873,Anne-Monika Spallek,AnneSpallek,2021-10-26,NA,1968,175532,female,Q102180722
717,Moritz Oppelt,CDU,Federal,Federal Parliament,Parliamentarian,1042344502776791041,Moritz Oppelt,moritz_oppelt,2021-10-26,NA,1989,165004,male,Q108757782
711,Awet Tesfaiesus,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,1035577771853049858,Awet,AwetTesfaiesus,2021-10-26,NA,1974,175538,female,Q108177929
709,Jan Plobner,SPD,Federal,Federal Parliament,Parliamentarian,1027976898641633281,Jan Plobner,JanPlobner,2021-10-26,NA,1992,175439,male,Q108750994
1673,Christian Sauter,FDP,Federal,Federal Parliament,Parliamentarian,997033716324093952,Christian Sauter,Chr_Sauter,2017-10-24,NA,1980,130489,male,Q40975213
1641,Julian Pahlke,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,960825326132752385,Julian Pahlke,J_Pahlke,2021-10-26,NA,1991,175587,male,Q107305353
1634,Emilia Fester,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,956609533312462850,"Emilia ""Milla"" Fester",emiliafester,2021-10-26,NA,1998,173148,female,Q108736876
1612,Alexander Müller,FDP,Federal,Federal Parliament,Parliamentarian,936235058792484864,Alexander Müller,alexmuellerfdp,2017-10-24,NA,1969,119621,male,Q40998561
1598,Johannes Huber,AfD,Federal,Federal Parliament,Parliamentarian,925286741921189888,"Johannes Huber, MdB",HuberMdB,2017-10-24,NA,1987,145803,male,Q40983433
1587,Rainer Keller,SPD,Federal,Federal Parliament,Parliamentarian,912780367937048578,Rainer Keller,RainerKellerWES,2021-10-26,NA,1965,175482,male,Q108756886
1566,Franziska Hoppermann,CDU,Federal,Federal Parliament,Parliamentarian,883059801747587073,Franziska Hoppermann,FHoppermann,2021-10-26,NA,1982,175851,female,Q108713725
1561,Kristine Lütke,FDP,Federal,Federal Parliament,Parliamentarian,875431735256920065,Kristine Lütke MdB,kristine_lutke,2021-10-26,NA,1983,175760,female,Q108756068
1555,Matthias Helferich,AfD,Federal,Federal Parliament,Parliamentarian,872422743597346825,Matthias Helferich,helferich_afd,2021-10-26,NA,1988,145751,male,Q108714131
1552,Bernd Schattner,AfD,Federal,Federal Parliament,Parliamentarian,868931638486609922,Bernd Schattner,Herbstbernd27,2021-10-26,NA,1968,175904,male,Q108757996
1542,Klaus Wiener,CDU,Federal,Federal Parliament,Parliamentarian,862247639584317441,Klaus Wiener,KlausWiener,2021-10-26,NA,1962,175862,male,Q108706345
1539,Bruno Hönel,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,859112360228917249,Bruno Hönel,Bruno_Hoenel,2021-10-26,NA,1996,175542,male,Q108707615
1529,Kay-Uwe Ziegler,AfD,Federal,Federal Parliament,Parliamentarian,846770487480995841,Kay-Uwe Ziegler,KayUweZiegler71,2021-10-26,NA,1963,145732,male,Q108760602
1523,Johannes Wagner,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,837741064052215815,Johannes Wagner,yooHannes,2021-10-26,NA,1991,175584,male,Q108705953
1515,Ates Gürpinar,DIE LINKE,Federal,Federal Parliament,Parliamentarian,833040538370719746,Ates Gürpinar,AtesGuerpinar,2021-10-26,NA,1984,141210,male,Q54821874
1511,Alexander Throm,CDU,Federal,Federal Parliament,Parliamentarian,829056811974144001,Alexander Throm,alexander_throm,2017-10-24,NA,1968,108605,male,Q2643140
1507,Christian Leye,DIE LINKE,Federal,Federal Parliament,Parliamentarian,826683982519611393,Christian Leye,christian_leye,2021-10-26,NA,1981,130124,male,Q108731862
1498,Chantal Kopf,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,820001178943627266,Chantal Kopf,chantal_kopf,2021-10-26,NA,1995,175543,female,Q108713708
1495,Philipp Hartewig,FDP,Federal,Federal Parliament,Parliamentarian,817772024697389059,Philipp Hartewig,philipphartewig,2021-10-26,NA,1994,146359,male,Q108756275
1466,Edgar Naujok,AfD,Federal,Federal Parliament,Parliamentarian,791991717717282817,Edgar Naujok,edgar_naujok,2021-10-26,NA,1960,175916,male,Q108733120
1436,Franziska Kersten,SPD,Federal,Federal Parliament,Parliamentarian,729399137272213505,Dr. Franziska Kersten,kersten68,2021-10-26,NA,1968,146793,female,Q108756904
1421,Markus Hümpfer,SPD,Federal,Federal Parliament,Parliamentarian,709129502870409217,Markus Hümpfer,HumpferMarkus,2021-10-26,NA,1992,146852,male,Q108756685
1066,Isabel Mackensen-Geis,SPD,Federal,Federal Parliament,Parliamentarian,2322165327,Isabel Mackensen,IsabelMackensen,2019-06-02,NA,1986,146837,female,Q64995051
938,Christian Haase,CDU,Federal,Federal Parliament,Parliamentarian,1601699642,Christian Haase,ChristianHaase6,2017-10-24,2021-10-26,1966,79332,male,Q14943656
1437,Michael Kießling,CSU,Federal,Federal Parliament,Parliamentarian,730314294,Michael Kiessling,Kiessling_MdB,2017-10-24,NA,1973,145902,male,Q40998109
1123,Maximilian Mörseburg,CDU,Federal,Federal Parliament,Parliamentarian,270435074,Max macht‘s,maxmoerseburg,2021-10-26,NA,1992,175873,male,Q108757485
921,Ralph Edelhäußer,CSU,Federal,Federal Parliament,Parliamentarian,152339060,Ralph Edelhäußer,edelhaeusser,2021-10-26,NA,1973,175880,male,Q15841669
1382,Thomas Heilmann,CDU,Federal,Federal Parliament,Parliamentarian,56806603,Thomas Heilmann #NEUSTAAT,ThomasHeilmann,2017-10-24,NA,1964,123288,male,Q2424616
957,Janosch Dahmen,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,16697497,Janosch Dahmen,janoschdahmen,2020-11-12,NA,1981,119861,male,Q101481413
955,Marcel Emmerich,Bündnis 90/Die Grünen,Federal,Federal Parliament,Parliamentarian,16695267,Marcel Emmerich,herr_emmerich,2021-06-01,NA,1991,146042,male,Q106807099
1381,Stephan Harbarth,CDU,Federal,Federal Parliament,Parliamentarian,56762889,Stephan Harbarth,stephanharbarth,2017-10-24,2020-05-15,1971,78862,male,Q2801914
1606,Philipp Amthor,CDU,Federal,Federal Parliament,Parliamentarian,934016327567790080,Philipp Amthor,Philipp_Amthor,2017-10-24,NA,1992,145862,male,Q40998607
1228,Walter Johannes Lindner,SPD,Federal,Federal Government,State Secretary,3466243697,Walter J. Lindner,AmbLindnerIndia,2017-02-01,2019-02-01,1956,NA,male,Q2544949
462,Nicola Boecker-Giannini,SPD,Berlin,State Parliament,Parliamentarian,872160449806180353,Boecker-Giannini,bildungsconsult,2018-03-06,2021-11-04,1975,122914,female,Q50217038
461,Nicola Böcker-Giannini,SPD,Berlin,State Government,State Secretary,872160449806180353,Boecker-Giannini,bildungsconsult,2021-12-21,NA,1975,122914,female,Q50217038
330,June Tomiak,Bündnis 90/Die Grünen,Berlin,State Parliament,Parliamentarian,2286683223,June Tomiak,junomaerz,2016-10-27,2021-11-04,1997,141112,female,Q27044404
361,Markus Klaer,CDU,Berlin,State Parliament,Parliamentarian,292467928,Markus Klaer,KlaerM,2019-08-01,2020-05-28,1968,117513,male,Q1901623
34,Dorothea Kliche-Behnke,SPD,Baden-Württemberg,State Parliament,Parliamentarian,1371973936423010306,Dorothea Kliche-Behnke,kliche_behnke,2021-11-05,NA,1981,108501,female,Q104601219
33,Thekla Walker,Bündnis 90/Die Grünen,Baden-Württemberg,State Parliament,Parliamentarian,1341334635922526208,Thekla Walker,thekla_walker,2016-03-13,2021-05-12,1969,108639,female,Q1784203
31,Rüdiger Klos,AfD,Baden-Württemberg,State Parliament,Parliamentarian,1329800680845045760,"Rüdiger Klos MdL, AfD",RuedigerKlos,2016-03-13,NA,1960,108872,male,Q23563667
24,Rainer Balzer,AfD,Baden-Württemberg,State Parliament,Parliamentarian,1281220500576968704,Dr. Rainer Balzer,balzer_dr,2016-03-13,NA,1959,108841,male,Q23559807
20,Swantje Sperling,Bündnis 90/Die Grünen,Baden-Württemberg,State Parliament,Parliamentarian,1217938564639535105,Swantje Sperling,SperlingSwantje,2021-11-05,NA,1983,174228,female,Q106077402
15,Nico Weinmann,FDP,Baden-Württemberg,State Parliament,Parliamentarian,1103226002191339524,Nico Weinmann,weinmann_nico,2016-03-13,NA,1972,108689,male,Q23055331
14,Daniel Born,SPD,Baden-Württemberg,State Parliament,Parliamentarian,1097041196420136960,Daniel Born,DanielBornMdL,2016-03-13,NA,1975,108438,male,Q23560213
11,Patrick Rapp,CDU,Baden-Württemberg,State Parliament,Parliamentarian,1054021345477083136,Patrick Rapp,patrickrappmdl,2016-03-13,NA,1969,108715,male,Q2057903
2,Winfried Mack,CDU,Baden-Württemberg,State Parliament,Parliamentarian,1015173376330141697,Winfried Mack,MackWinfried,2016-03-13,NA,1965,108978,male,Q2584242
67,Julia Goll,FDP,Baden-Württemberg,State Parliament,Parliamentarian,3115805079,Julia Goll,Julia_Goll,2021-11-05,NA,1964,174189,female,Q106540982
13,Natalie Pfau-Weller,CDU,Baden-Württemberg,State Parliament,Parliamentarian,1095928837,Natalie Pfau-Weller,NataliePfau1,2021-11-05,NA,1987,174149,female,Q106565995
80,Ernst Kopp,SPD,Baden-Württemberg,State Parliament,Parliamentarian,498708504,Ernst Kopp,ErnstKopp,2016-03-13,NA,1954,108520,male,Q1359031
64,Jonas Weber,SPD,Baden-Württemberg,State Parliament,Parliamentarian,29794317,Jonas Weber MdL,jonasweber,2018-09-01,NA,1982,159911,male,Q56450624
154,Elmar Hayn,Bündnis 90/Die Grünen,Bavaria,State Parliament,Parliamentarian,1533763417,Elmar Hayn,elmarhayn,2021-09-30,NA,1971,141450,male,Q110517839
291,Kurt Wansner,CDU,Berlin,State Parliament,Parliamentarian,1324660501801017346,Kurt Wansner,KWansner,2016-10-27,NA,1947,117505,male,Q1794224
258,Adrian Grasse,CDU,Berlin,State Parliament,Parliamentarian,1010054360171274243,Adrian Grasse,AdrianGrasse,2016-10-27,2021-11-04,1975,123289,male,Q27065428
421,Julia Schneider,Bündnis 90/Die Grünen,Berlin,State Parliament,Parliamentarian,722168460919382017,Julia Schneider,Fuer_immer_Juli,2021-11-04,NA,1990,176576,female,Q109046563
326,Christopher Förster,CDU,Berlin,State Parliament,Parliamentarian,2252060904,Christopher Förster,Foerster_Chris,2021-11-04,NA,1986,122769,male,Q108738743
1703,Alexander Mohrenberg,SPD,Hamburg,State Parliament,Parliamentarian,1397930727707131908,Alexander Mohrenberg,AMohrenberg,2020-03-18,NA,1995,173415,male,Q87066666
1810,Boris Rhein,CDU,Hesse,State Parliament,Parliamentarian,1349974651791880193,Boris Rhein,Boris_Rhein,2019-01-18,NA,1972,135173,male,Q118885
1809,Bijan Kaffenberger,SPD,Hesse,State Parliament,Parliamentarian,1341976431862161413,Bijan Kaffenberger,bijan_kberg,2019-01-18,NA,1989,159643,male,Q55759280
1808,Dirk Bamberger,CDU,Hesse,State Parliament,Parliamentarian,1339326969779990534,Dirk Bamberger MdL - Deine Stimme im Landtag,dirk_bamberger,2019-01-18,NA,1972,159468,male,Q58241976
1803,Erich Heidkamp,AfD,Hesse,State Parliament,Parliamentarian,1292123263972278273,Erich Heidkamp,HeidkampErich,2019-01-18,NA,1948,121189,male,Q61409699
1800,Stefan Naas,FDP,Hesse,State Parliament,Parliamentarian,1204397194171895809,Dr. Stefan Naas,stefan_naas_fdp,2019-01-18,NA,1973,159521,male,Q57924228
1798,Marion Schardt-Sauer,FDP,Hesse,State Parliament,Parliamentarian,1202263729842348032,Marion Schardt-Sauer,SauerSchardt,2019-01-18,NA,1970,135362,female,Q58157105
